tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,vendor_id,service,owning_function,linked_systems,contract_risk,pricing_basis,vendor_category,ai_capability,annual_contract_value_usd,linked_budget_record_ids,linked_program_code,ai_spend_flag,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,evidence_type,evidence_location,evidence_owner,caveat,vendor_name,source_file,source_date,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0022,MER-HS,Contact Center / Member Service Operations: Contact Center Platform / Knowledge Modernization,"Contact Center / Member Service Operations says Contact Center Platform / Knowledge Modernization needs AHT, FCR, transfer, CSAT, and QA baselines required: Operations needs call reason, AHT, FCR, transfer, knowledge-search, QA, and escalation baselines before AI Assist is funded. Usage data from Genesys and the knowledge platform should prove the foundation first.",07_vendors_contracts,MER-SA07-INT-EVID-9022,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,Contact Center Platform / Knowledge Modernization,contact center events; knowledge base,Genesys; Salesforce; ServiceNow,,"AHT, FCR, transfer, CSAT, and QA baselines required",No AI Assist production usage exists yet,Genesys; Salesforce; ServiceNow,interview_context_only,Interview context cannot create approved funding or value claims.,true,preserved_legacy_context,interview_gap_fill_mapped_not_financial_fact,excluded_from_budget_rollup,not_budget_fact,not_applicable_interview_context,not_approved,0,0,no,,,,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,Contact Center / Member Service Operations: Contact Center Platform / Knowledge Modernization,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0023,MER-HS,CIO / Enterprise Technology: FY26 AI spend governance,"CIO / Enterprise Technology says FY26 AI spend governance needs Budget, program, and benefits ledger ties required: The CIO should show AI spend as tagged inside approved platforms and programs: Copilot, ServiceNow, Workday, GitHub Copilot, Databricks, cloud AI services, and governance controls. It should not be described as a separate AI budget or as a delivered financial outcome.",07_vendors_contracts,MER-SA07-INT-EVID-9023,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,FY26 AI spend governance,program and finance rows,Microsoft; ServiceNow; Workday; GitHub; Databricks; AWS,,"Budget, program, and benefits ledger ties required",AI spend is embedded across platforms,Microsoft; ServiceNow; Workday; GitHub; Databricks; AWS,interview_context_only,Interview context cannot create approved funding or value claims.,true,preserved_legacy_context,interview_gap_fill_mapped_not_financial_fact,excluded_from_budget_rollup,not_budget_fact,not_applicable_interview_context,not_approved,0,0,no,,,,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,CIO / Enterprise Technology: FY26 AI spend governance,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0024,MER-HS,CFO / Finance & Value: Payment integrity and leakage reduction,"CFO / Finance & Value says Payment integrity and leakage reduction is promising, but evidence is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0024,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CFO / Finance & Value: Payment integrity and leakage reduction,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0025,MER-HS,CIO / Enterprise Technology: Call center optimization,"CIO / Enterprise Technology says Call center optimization is promising, but strategy is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0025,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Call center optimization,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0026,MER-HS,CIO / Enterprise Technology: Provider quality and performance,"CIO / Enterprise Technology says Provider quality and performance is promising, but operating model is not decision-grade until Epic Clarity evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0026,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Provider quality and performance,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0027,MER-HS,CIO / Enterprise Technology: End-to-end cost transparency,"CIO / Enterprise Technology says End-to-end cost transparency is promising, but vendor is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0027,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: End-to-end cost transparency,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0028,MER-HS,CIO / Enterprise Technology: Payment integrity and leakage reduction,"CIO / Enterprise Technology says Payment integrity and leakage reduction is promising, but platform is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0028,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Payment integrity and leakage reduction,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0029,MER-HS,CIO / Enterprise Technology: Automated close and reporting,"CIO / Enterprise Technology says Automated close and reporting is promising, but data is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0029,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Automated close and reporting,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0030,MER-HS,CIO / Enterprise Technology: Unified clinical + claims lakehouse,"CIO / Enterprise Technology says Unified clinical + claims lakehouse is promising, but modernization is not decision-grade until Epic Clarity evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0030,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Unified clinical + claims lakehouse,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0031,MER-HS,CIO / Enterprise Technology: Governed data foundation for AI / LLM automation,"CIO / Enterprise Technology says Governed data foundation for AI / LLM automation is promising, but AI readiness is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0031,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Governed data foundation for AI / LLM automation,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0032,MER-HS,CIO / Enterprise Technology: Call center optimization,"CIO / Enterprise Technology says Call center optimization is promising, but risk is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0032,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Call center optimization,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0033,MER-HS,CIO / Enterprise Technology: Provider quality and performance,"CIO / Enterprise Technology says Provider quality and performance is promising, but metrics is not decision-grade until Power BI reporting estate evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0033,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Provider quality and performance,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0034,MER-HS,CIO / Enterprise Technology: End-to-end cost transparency,"CIO / Enterprise Technology says End-to-end cost transparency is promising, but value is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0034,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: End-to-end cost transparency,,,,,,,,,,,
meridian-health,MER-SA07-07_VENDORS_CONTRACTS-0035,MER-HS,CIO / Enterprise Technology: Payment integrity and leakage reduction,"CIO / Enterprise Technology says Payment integrity and leakage reduction is promising, but sourcing is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",07_vendors_contracts,MER-SA07-INT-EVID-0035,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,CIO / Enterprise Technology: Payment integrity and leakage reduction,,,,,,,,,,,
